"Row_ID","Order_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Customer_Name","Segment","Country","City","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name","Sales","Quantity","Discount","Profit","Date_String"
237,"CA-2020-160514",2020-11-12,2020-11-16,"Standard Class","DB-13120","David Bremer","Corporate","United States","Santa Clara","California",95051,"West","OFF-PA-10002479","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",290,2,2,332,"16-Nov-20"
9620,"CA-2020-160633",2020-11-16,2020-11-21,"Standard Class","BS-11380","Bill Stewart","Corporate","United States","Bowling Green","Ohio",43402,"East","TEC-AC-10002335","Technology","Accessories","Logitech Media Keyboard K200",576,5,5,554,"21-Nov-20"
9619,"CA-2020-160633",2020-11-16,2020-11-21,"Standard Class","BS-11380","Bill Stewart","Corporate","United States","Bowling Green","Ohio",43402,"East","OFF-AR-10004022","Office Supplies","Art","Panasonic KP-380BK Classic Electric Pencil Sharpener",2853,3,5,332,"21-Nov-20"
9618,"CA-2020-160633",2020-11-16,2020-11-21,"Standard Class","BS-11380","Bill Stewart","Corporate","United States","Bowling Green","Ohio",43402,"East","TEC-CO-10002095","Technology","Copiers","Hewlett Packard 610 Color Digital Copier / Printer",2934,3,8,408,"21-Nov-20"
8910,"CA-2020-160661",2020-10-28,2020-11-01,"Standard Class","SA-20830","Sue Ann Reed","Consumer","United States","Everett","Massachusetts",2149,"East","OFF-LA-10002475","Office Supplies","Labels","Avery 519",1039,3,2,30,"1-Nov-20"
6264,"CA-2020-160724",2020-05-05,2020-05-10,"Standard Class","YS-21880","Yana Sorensen","Corporate","United States","Columbus","Georgia",31907,"South","OFF-BI-10004965","Office Supplies","Binders","Ibico Covers for Plastic or Wire Binding Elements",1609,3,2,93,"10-May-20"
7791,"CA-2020-160801",2020-09-19,2020-09-19,"Same Day","FG-14260","Frank Gastineau","Home Office","United States","Philadelphia","Pennsylvania",19120,"East","OFF-BI-10001132","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",1838,3,12,602,"19-Sep-20"
5531,"CA-2020-160885",2020-12-02,2020-12-06,"Standard Class","JK-16090","Juliana Krohn","Consumer","United States","Omaha","Nebraska",68104,"Central","TEC-PH-10001795","Technology","Phones","ClearOne CHATAttach 160 - speaker phone",939,4,2,406,"6-Dec-20"
6693,"CA-2020-160899",2020-08-11,2020-08-13,"Second Class","DR-12940","Daniel Raglin","Home Office","United States","Lake Charles","Louisiana",70601,"South","OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders",2054,11,2,161,"13-Aug-20"
9915,"CA-2020-160927",2020-01-29,2020-01-31,"Second Class","TM-21010","Tamara Manning","Consumer","United States","Marion","Iowa",52302,"Central","OFF-PA-10003848","Office Supplies","Paper","Xerox 1997",504,2,2,361,"31-Jan-20"
9918,"CA-2020-160927",2020-01-29,2020-01-31,"Second Class","TM-21010","Tamara Manning","Consumer","United States","Marion","Iowa",52302,"Central","FUR-FU-10000010","Furniture","Furnishings","DAX Value U-Channel Document Frames, Easel Back",575,3,2,332,"31-Jan-20"
9917,"CA-2020-160927",2020-01-29,2020-01-31,"Second Class","TM-21010","Tamara Manning","Consumer","United States","Marion","Iowa",52302,"Central","OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black",509,1,2,293,"31-Jan-20"
9916,"CA-2020-160927",2020-01-29,2020-01-31,"Second Class","TM-21010","Tamara Manning","Consumer","United States","Marion","Iowa",52302,"Central","OFF-PA-10000176","Office Supplies","Paper","Xerox 1887",2985,5,2,318,"31-Jan-20"
5068,"CA-2020-160934",2020-01-15,2020-01-19,"Standard Class","TT-21460","Tonja Turnell","Home Office","United States","Los Angeles","California",90008,"West","OFF-AR-10003504","Office Supplies","Art","Newell 347",1034,5,2,361,"19-Jan-20"
5455,"CA-2020-160962",2020-04-28,2020-05-02,"Standard Class","MC-17605","Matt Connell","Corporate","United States","Philadelphia","Pennsylvania",19143,"East","OFF-ST-10001325","Office Supplies","Storage","Sterilite Officeware Hinged File Box",2753,1,5,3,"2-May-20"
5456,"CA-2020-160962",2020-04-28,2020-05-02,"Standard Class","MC-17605","Matt Connell","Corporate","United States","Philadelphia","Pennsylvania",19143,"East","OFF-AR-10003056","Office Supplies","Art","Newell 341",2360,2,5,3,"2-May-20"
899,"CA-2020-160983",2020-10-29,2020-10-31,"Second Class","GB-14530","George Bell","Corporate","United States","Auburn","New York",13021,"East","OFF-PA-10002250","Office Supplies","Paper","Things To Do Today Pad",2032,8,2,170,"31-Oct-20"
97,"CA-2020-161018",2020-11-09,2020-11-11,"Second Class","PN-18775","Parhena Norris","Home Office","United States","New York City","New York",10009,"East","FUR-FU-10000629","Furniture","Furnishings","9-3/4 Diameter Round Wall Clock",3005,7,2,299,"11-Nov-20"
5950,"CA-2020-161046",2020-03-05,2020-03-05,"Same Day","CB-12535","Claudia Bergmann","Corporate","United States","Southaven","Mississippi",38671,"South","TEC-AC-10004571","Technology","Accessories","Logitech G700s Rechargeable Gaming Mouse",1466,3,2,59,"5-Mar-20"
5951,"CA-2020-161046",2020-03-05,2020-03-05,"Same Day","CB-12535","Claudia Bergmann","Corporate","United States","Southaven","Mississippi",38671,"South","OFF-AP-10000891","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",1282,2,2,419,"5-Mar-20"
5949,"CA-2020-161046",2020-03-05,2020-03-05,"Same Day","CB-12535","Claudia Bergmann","Corporate","United States","Southaven","Mississippi",38671,"South","OFF-EN-10003862","Office Supplies","Envelopes","Laser & Ink Jet Business Envelopes",1898,4,2,140,"5-Mar-20"
5952,"CA-2020-161046",2020-03-05,2020-03-05,"Same Day","CB-12535","Claudia Bergmann","Corporate","United States","Southaven","Mississippi",38671,"South","OFF-BI-10002026","Office Supplies","Binders","Ibico Recycled Linen-Style Covers",1146,6,2,44,"5-Mar-20"
3849,"CA-2020-161053",2020-09-22,2020-09-23,"First Class","JE-15745","Joel Eaton","Consumer","United States","Fayetteville","Arkansas",72701,"South","OFF-BI-10004318","Office Supplies","Binders","Ibico EB-19 Dual Function Manual Binding System",2558,4,2,242,"23-Sep-20"
3850,"CA-2020-161053",2020-09-22,2020-09-23,"First Class","JE-15745","Joel Eaton","Consumer","United States","Fayetteville","Arkansas",72701,"South","TEC-AC-10004633","Technology","Accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",1639,5,2,83,"23-Sep-20"
5829,"CA-2020-161067",2020-09-03,2020-09-06,"Second Class","KB-16405","Katrina Bavinger","Home Office","United States","New York City","New York",10035,"East","OFF-AR-10003251","Office Supplies","Art","Prang Drawing Pencil Set",2121,2,2,131,"6-Sep-20"
5827,"CA-2020-161067",2020-09-03,2020-09-06,"Second Class","KB-16405","Katrina Bavinger","Home Office","United States","New York City","New York",10035,"East","FUR-CH-10004626","Furniture","Chairs","Office Star Flex Back Scooter Chair with Aluminum Finish Frame",2932,1,3,72,"6-Sep-20"
5828,"CA-2020-161067",2020-09-03,2020-09-06,"Second Class","KB-16405","Katrina Bavinger","Home Office","United States","New York City","New York",10035,"East","FUR-CH-10004860","Furniture","Chairs","Global Low Back Tilter Chair",810,2,3,728,"6-Sep-20"
5826,"CA-2020-161067",2020-09-03,2020-09-06,"Second Class","KB-16405","Katrina Bavinger","Home Office","United States","New York City","New York",10035,"East","OFF-PA-10000418","Office Supplies","Paper","Xerox 189",1890,4,2,142,"6-Sep-20"
6671,"CA-2020-161088",2020-05-25,2020-05-29,"Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Columbus","Georgia",31907,"South","OFF-BI-10002824","Office Supplies","Binders","Recycled Easel Ring Binders",1395,2,2,62,"29-May-20"
6456,"CA-2020-161102",2020-07-31,2020-08-03,"First Class","EC-14050","Erin Creighton","Consumer","United States","San Francisco","California",94110,"West","FUR-FU-10003142","Furniture","Furnishings","Master Big Foot Doorstop, Beige",1711,7,2,41,"3-Aug-20"
6455,"CA-2020-161102",2020-07-31,2020-08-03,"First Class","EC-14050","Erin Creighton","Consumer","United States","San Francisco","California",94110,"West","OFF-ST-10003442","Office Supplies","Storage","Eldon Portable Mobile Manager",2267,2,2,83,"3-Aug-20"
6352,"CA-2020-161130",2020-11-03,2020-11-08,"Standard Class","BF-11275","Beth Fritzler","Corporate","United States","Miami","Florida",33178,"South","TEC-PH-10002549","Technology","Phones","Polycom SoundPoint IP 450 VoIP phone",1686,2,5,201,"8-Nov-20"
8528,"CA-2020-161172",2020-03-16,2020-03-16,"Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio",43229,"East","TEC-AC-10004571","Technology","Accessories","Logitech G700s Rechargeable Gaming Mouse",693,2,5,312,"16-Mar-20"
8526,"CA-2020-161172",2020-03-16,2020-03-16,"Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio",43229,"East","FUR-FU-10003424","Furniture","Furnishings","Nu-Dell Oak Frame",2148,6,5,422,"16-Mar-20"
8529,"CA-2020-161172",2020-03-16,2020-03-16,"Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio",43229,"East","OFF-ST-10000675","Office Supplies","Storage","File Shuttle II and Handi-File, Black",2218,2,5,223,"16-Mar-20"
8527,"CA-2020-161172",2020-03-16,2020-03-16,"Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio",43229,"East","OFF-BI-10004654","Office Supplies","Binders","Avery Binding System Hidden Tab Executive Style Index Sets",2117,3,12,602,"16-Mar-20"
8525,"CA-2020-161172",2020-03-16,2020-03-16,"Same Day","SP-20920","Susan Pistek","Consumer","United States","Columbus","Ohio",43229,"East","TEC-PH-10004348","Technology","Phones","OtterBox Defender Series Case - iPhone 5c",1951,2,8,711,"16-Mar-20"
1934,"CA-2020-161200",2020-08-06,2020-08-10,"Second Class","SV-20365","Seth Vernon","Consumer","United States","Lafayette","Louisiana",70506,"South","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs",631,5,2,395,"10-Aug-20"
1933,"CA-2020-161200",2020-08-06,2020-08-10,"Second Class","SV-20365","Seth Vernon","Consumer","United States","Lafayette","Louisiana",70506,"South","FUR-BO-10000468","Furniture","Bookcases","O'Sullivan 2-Shelf Heavy-Duty Bookcases",603,3,2,170,"10-Aug-20"
5145,"CA-2020-161333",2020-02-02,2020-02-07,"Standard Class","JL-15835","John Lee","Consumer","United States","Los Angeles","California",90045,"West","FUR-FU-10003039","Furniture","Furnishings","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",2852,2,2,214,"7-Feb-20"
5146,"CA-2020-161333",2020-02-02,2020-02-07,"Standard Class","JL-15835","John Lee","Consumer","United States","Los Angeles","California",90045,"West","OFF-ST-10000464","Office Supplies","Storage","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",560,4,2,288,"7-Feb-20"
5147,"CA-2020-161333",2020-02-02,2020-02-07,"Standard Class","JL-15835","John Lee","Consumer","United States","Los Angeles","California",90045,"West","OFF-AP-10000252","Office Supplies","Appliances","Harmony HEPA Quiet Air Purifiers",2014,4,2,93,"7-Feb-20"
9296,"CA-2020-161340",2020-05-28,2020-06-01,"Standard Class","AM-10360","Alice McCarthy","Corporate","United States","Cleveland","Ohio",44105,"East","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases, Medium Cherry Finish",409,4,10,704,"1-Jun-20"
9295,"CA-2020-161340",2020-05-28,2020-06-01,"Standard Class","AM-10360","Alice McCarthy","Corporate","United States","Cleveland","Ohio",44105,"East","OFF-PA-10002464","Office Supplies","Paper","HP Office Recycled Paper (20Lb. and 87 Bright)",513,3,5,332,"1-Jun-20"
5385,"CA-2020-161410",2020-06-26,2020-07-03,"Standard Class","CC-12220","Chris Cortes","Consumer","United States","Philadelphia","Pennsylvania",19143,"East","TEC-PH-10001760","Technology","Phones","Bose SoundLink Bluetooth Speaker",1666,3,8,303,"3-Jul-20"
5386,"CA-2020-161410",2020-06-26,2020-07-03,"Standard Class","CC-12220","Chris Cortes","Consumer","United States","Philadelphia","Pennsylvania",19143,"East","TEC-PH-10000673","Technology","Phones","Plantronics Voyager Pro HD - Bluetooth Headset",2234,14,8,402,"3-Jul-20"
6320,"CA-2020-161459",2020-11-25,2020-11-29,"Second Class","EB-13750","Edward Becker","Corporate","United States","Laguna Niguel","California",92677,"West","OFF-PA-10002377","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",1605,6,2,83,"29-Nov-20"
6319,"CA-2020-161459",2020-11-25,2020-11-29,"Second Class","EB-13750","Edward Becker","Corporate","United States","Laguna Niguel","California",92677,"West","TEC-PH-10004071","Technology","Phones","PayAnywhere Card Reader",1840,5,5,223,"29-Nov-20"
689,"CA-2020-161480",2020-12-25,2020-12-29,"Standard Class","RA-19285","Ralph Arnett","Consumer","United States","New York City","New York",10035,"East","FUR-BO-10004015","Furniture","Bookcases","Bush Andora Bookcase, Maple/Graphite Gray Finish",864,2,5,332,"29-Dec-20"
6351,"CA-2020-161557",2020-09-03,2020-09-08,"Standard Class","AG-10900","Arthur Gainer","Consumer","United States","Dallas","Texas",75217,"Central","FUR-FU-10004622","Furniture","Furnishings","Eldon Advantage Foldable Chair Mats for Low Pile Carpets",352,5,11,477,"8-Sep-20"
6552,"CA-2020-161578",2020-12-16,2020-12-21,"Second Class","RB-19465","Rick Bensley","Home Office","United States","Los Angeles","California",90036,"West","OFF-PA-10002986","Office Supplies","Paper","Xerox 1898",508,2,2,361,"21-Dec-20"
6553,"CA-2020-161578",2020-12-16,2020-12-21,"Second Class","RB-19465","Rick Bensley","Home Office","United States","Los Angeles","California",90036,"West","OFF-ST-10002289","Office Supplies","Storage","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",678,5,2,422,"21-Dec-20"
8738,"CA-2020-161592",2020-04-06,2020-04-10,"Standard Class","CS-12175","Charles Sheldon","Corporate","United States","Chattanooga","Tennessee",37421,"South","OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips",2750,5,12,694,"10-Apr-20"
8336,"CA-2020-161655",2020-05-13,2020-05-18,"Second Class","CW-11905","Carl Weiss","Home Office","United States","Newark","Delaware",19711,"East","OFF-BI-10002082","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements",1422,9,2,84,"18-May-20"
3317,"CA-2020-161739",2020-11-10,2020-11-15,"Second Class","EB-13750","Edward Becker","Corporate","United States","Round Rock","Texas",78664,"Central","FUR-FU-10001468","Furniture","Furnishings","Tenex Antistatic Computer Chair Mats",1620,5,11,654,"15-Nov-20"
6412,"CA-2020-161774",2020-05-14,2020-05-15,"First Class","GT-14710","Greg Tran","Consumer","United States","Houston","Texas",77041,"Central","OFF-PA-10003134","Office Supplies","Paper","Xerox 1937",2689,2,5,201,"15-May-20"
6408,"CA-2020-161774",2020-05-14,2020-05-15,"First Class","GT-14710","Greg Tran","Consumer","United States","Houston","Texas",77041,"Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs",2912,5,6,500,"15-May-20"
6410,"CA-2020-161774",2020-05-14,2020-05-15,"First Class","GT-14710","Greg Tran","Consumer","United States","Houston","Texas",77041,"Central","OFF-PA-10000300","Office Supplies","Paper","Xerox 1936",2063,3,5,93,"15-May-20"
6411,"CA-2020-161774",2020-05-14,2020-05-15,"First Class","GT-14710","Greg Tran","Consumer","United States","Houston","Texas",77041,"Central","TEC-PH-10004071","Technology","Phones","PayAnywhere Card Reader",2749,1,5,3,"15-May-20"
6409,"CA-2020-161774",2020-05-14,2020-05-15,"First Class","GT-14710","Greg Tran","Consumer","United States","Houston","Texas",77041,"Central","OFF-AR-10001446","Office Supplies","Art","Newell 309",2008,5,5,361,"15-May-20"
1659,"CA-2020-161809",2020-01-20,2020-01-26,"Standard Class","TH-21100","Thea Hendricks","Consumer","United States","Los Angeles","California",90045,"West","TEC-PH-10004922","Technology","Phones","RCA Visys Integrated PBX 8-Line Router",696,3,5,30,"26-Jan-20"
3587,"CA-2020-161823",2020-09-03,2020-09-08,"Standard Class","AG-10300","Aleksandra Gannaway","Corporate","United States","San Francisco","California",94122,"West","OFF-AR-10002053","Office Supplies","Art","Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2352,2,2,131,"8-Sep-20"
7369,"CA-2020-161851",2020-04-15,2020-04-17,"First Class","BP-11095","Bart Pistole","Corporate","United States","Miami","Florida",33180,"South","OFF-BI-10004654","Office Supplies","Binders","VariCap6 Expandable Binder",633,3,12,491,"17-Apr-20"
9654,"CA-2020-161893",2020-01-23,2020-01-27,"Standard Class","HP-14815","Harold Pawlan","Home Office","United States","Tucson","Arizona",85705,"West","TEC-AC-10001874","Technology","Accessories","Logitech Wireless Anywhere Mouse MX for PC and Mac",3001,2,5,52,"27-Jan-20"
9655,"CA-2020-161893",2020-01-23,2020-01-27,"Standard Class","HP-14815","Harold Pawlan","Home Office","United States","Tucson","Arizona",85705,"West","OFF-BI-10004506","Office Supplies","Binders","Wilson Jones data.warehouse D-Ring Binders with DublLock",1839,2,12,646,"27-Jan-20"
3749,"CA-2020-161956",2020-08-27,2020-08-29,"Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California",90301,"West","OFF-AP-10001242","Office Supplies","Appliances","APC 7 Outlet Network SurgeArrest Surge Protector",1549,4,2,451,"29-Aug-20"
3751,"CA-2020-161956",2020-08-27,2020-08-29,"Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California",90301,"West","OFF-SU-10002503","Office Supplies","Supplies","Acme Preferred Stainless Steel Scissors",1353,5,2,422,"29-Aug-20"
3755,"CA-2020-161956",2020-08-27,2020-08-29,"Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California",90301,"West","OFF-ST-10001370","Office Supplies","Storage","Sensible Storage WireTech Storage Systems",1657,5,2,113,"29-Aug-20"
3753,"CA-2020-161956",2020-08-27,2020-08-29,"Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California",90301,"West","OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal",410,3,2,353,"29-Aug-20"
3752,"CA-2020-161956",2020-08-27,2020-08-29,"Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California",90301,"West","FUR-CH-10004886","Furniture","Chairs","Bevis Steel Folding Chairs",1135,3,5,170,"29-Aug-20"
3754,"CA-2020-161956",2020-08-27,2020-08-29,"Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California",90301,"West","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine",2824,2,5,219,"29-Aug-20"
3750,"CA-2020-161956",2020-08-27,2020-08-29,"Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California",90301,"West","TEC-CO-10001571","Technology","Copiers","Sharp 1540cs Digital Laser Copier",2885,2,5,250,"29-Aug-20"
3748,"CA-2020-161956",2020-08-27,2020-08-29,"Second Class","DR-12880","Dan Reichenbach","Corporate","United States","Inglewood","California",90301,"West","FUR-FU-10002937","Furniture","Furnishings","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",896,2,2,453,"29-Aug-20"
7039,"CA-2020-161970",2020-09-22,2020-09-27,"Standard Class","PB-19105","Peter Bühler","Consumer","United States","Smyrna","Georgia",30080,"South","OFF-AR-10003896","Office Supplies","Art","Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",751,3,2,361,"27-Sep-20"
7038,"CA-2020-161970",2020-09-22,2020-09-27,"Standard Class","PB-19105","Peter Bühler","Consumer","United States","Smyrna","Georgia",30080,"South","OFF-PA-10004255","Office Supplies","Paper","Xerox 219",504,2,2,361,"27-Sep-20"
860,"CA-2020-161984",2020-04-10,2020-04-15,"Standard Class","SJ-20125","Sanjit Jacobs","Home Office","United States","New Brunswick","New Jersey",8901,"East","OFF-FA-10000624","Office Supplies","Fasteners","OIC Binder Clips",2570,2,2,293,"15-Apr-20"
859,"CA-2020-161984",2020-04-10,2020-04-15,"Standard Class","SJ-20125","Sanjit Jacobs","Home Office","United States","New Brunswick","New Jersey",8901,"East","OFF-PA-10004569","Office Supplies","Paper","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",2574,1,2,293,"15-Apr-20"
8588,"CA-2020-162015",2020-07-11,2020-07-18,"Standard Class","KB-16240","Karen Bern","Corporate","United States","Los Angeles","California",90049,"West","OFF-AP-10003040","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection",734,5,2,312,"18-Jul-20"
8587,"CA-2020-162015",2020-07-11,2020-07-18,"Standard Class","KB-16240","Karen Bern","Corporate","United States","Los Angeles","California",90049,"West","TEC-AC-10003832","Technology","Accessories","Logitech P710e Mobile Speakerphone",129,5,2,181,"18-Jul-20"
6130,"CA-2020-162033",2020-03-26,2020-04-02,"Standard Class","EM-14200","Evan Minnotte","Home Office","United States","Virginia Beach","Virginia",23464,"South","TEC-AC-10003116","Technology","Accessories","Memorex Froggy Flash Drive 8 GB",2201,3,2,150,"2-Apr-20"
6131,"CA-2020-162033",2020-03-26,2020-04-02,"Standard Class","EM-14200","Evan Minnotte","Home Office","United States","Virginia Beach","Virginia",23464,"South","OFF-FA-10003021","Office Supplies","Fasteners","Staples",1454,2,2,3,"2-Apr-20"
8792,"CA-2020-162075",2020-03-18,2020-03-24,"Standard Class","TT-21220","Thomas Thornton","Consumer","United States","Houston","Texas",77041,"Central","TEC-PH-10001557","Technology","Phones","Pyle PMP37LED",2212,7,5,321,"24-Mar-20"
6962,"CA-2020-162096",2020-11-10,2020-11-10,"Same Day","TB-21190","Thomas Brumley","Home Office","United States","Riverside","California",92503,"West","OFF-AR-10002221","Office Supplies","Art","12 Colored Short Pencils",2576,3,2,131,"10-Nov-20"
6664,"CA-2020-162173",2020-10-26,2020-11-01,"Standard Class","OT-18730","Olvera Toch","Consumer","United States","Virginia Beach","Virginia",23464,"South","FUR-TA-10001520","Furniture","Tables","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",1663,5,2,366,"1-Nov-20"
6665,"CA-2020-162173",2020-10-26,2020-11-01,"Standard Class","OT-18730","Olvera Toch","Consumer","United States","Virginia Beach","Virginia",23464,"South","OFF-EN-10002831","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",1231,7,2,45,"1-Nov-20"
9123,"CA-2020-162250",2020-11-24,2020-11-24,"Same Day","PR-18880","Patrick Ryan","Consumer","United States","San Francisco","California",94109,"West","OFF-PA-10002137","Office Supplies","Paper","Southworth 100% Résumé Paper, 24lb.",2576,1,2,293,"24-Nov-20"
9392,"CA-2020-162474",2020-03-13,2020-03-16,"First Class","FH-14275","Frank Hawley","Corporate","United States","Aurora","Illinois",60505,"Central","TEC-PH-10004700","Technology","Phones","PowerGen Dual USB Car Charger",2749,1,5,223,"16-Mar-20"
2036,"CA-2020-162481",2020-09-25,2020-09-29,"Standard Class","CT-11995","Carol Triggs","Consumer","United States","Rochester","Minnesota",55901,"Central","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",1311,3,2,336,"29-Sep-20"
2035,"CA-2020-162481",2020-09-25,2020-09-29,"Standard Class","CT-11995","Carol Triggs","Consumer","United States","Rochester","Minnesota",55901,"Central","OFF-BI-10002976","Office Supplies","Binders","ACCOHIDE Binder by Acco",2752,2,2,293,"29-Sep-20"
4358,"CA-2020-162565",2020-12-11,2020-12-11,"Same Day","RR-19315","Ralph Ritter","Consumer","United States","Aurora","Illinois",60505,"Central","OFF-PA-10001937","Office Supplies","Paper","Xerox 21",288,2,5,293,"11-Dec-20"
4359,"CA-2020-162565",2020-12-11,2020-12-11,"Same Day","RR-19315","Ralph Ritter","Consumer","United States","Aurora","Illinois",60505,"Central","FUR-FU-10004306","Furniture","Furnishings","Electrix Halogen Magnifier Lamp",2705,1,11,706,"11-Dec-20"
4360,"CA-2020-162565",2020-12-11,2020-12-11,"Same Day","RR-19315","Ralph Ritter","Consumer","United States","Aurora","Illinois",60505,"Central","FUR-CH-10003973","Furniture","Chairs","GuestStacker Chair with Chrome Finish Legs",2185,2,6,515,"11-Dec-20"
3144,"CA-2020-162572",2020-09-25,2020-09-27,"Second Class","RB-19360","Raymond Buch","Consumer","United States","Cincinnati","Ohio",45231,"East","OFF-AR-10001547","Office Supplies","Art","Newell 311",290,6,5,3,"27-Sep-20"
3143,"CA-2020-162572",2020-09-25,2020-09-27,"Second Class","RB-19360","Raymond Buch","Consumer","United States","Cincinnati","Ohio",45231,"East","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",441,5,5,269,"27-Sep-20"
1324,"CA-2020-162635",2020-10-09,2020-10-10,"First Class","EB-14170","Evan Bailliet","Consumer","United States","Wilmington","North Carolina",28403,"South","OFF-PA-10002659","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book",292,4,5,293,"10-Oct-20"
1835,"CA-2020-162691",2020-08-01,2020-08-07,"Standard Class","AS-10045","Aaron Smayling","Corporate","United States","Austin","Texas",78745,"Central","OFF-PA-10003729","Office Supplies","Paper","Xerox 1998",1676,7,5,62,"7-Aug-20"
1834,"CA-2020-162691",2020-08-01,2020-08-07,"Standard Class","AS-10045","Aaron Smayling","Corporate","United States","Austin","Texas",78745,"Central","TEC-MA-10000488","Technology","Machines","Bady BDG101FRU Card Printer",175,3,8,589,"7-Aug-20"
6304,"CA-2020-162712",2020-06-18,2020-06-20,"Second Class","NK-18490","Neil Knudson","Home Office","United States","Corpus Christi","Texas",78415,"Central","OFF-PA-10000167","Office Supplies","Paper","Xerox 1925",2655,3,5,170,"20-Jun-20"
9408,"CA-2020-162789",2020-09-22,2020-09-24,"Second Class","LC-17140","Logan Currie","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002842","Technology","Accessories","WD My Passport Ultra 2TB Portable External Hard Drive",44,9,2,104,"24-Sep-20"
9409,"CA-2020-162789",2020-09-22,2020-09-24,"Second Class","LC-17140","Logan Currie","Consumer","United States","New York City","New York",10035,"East","FUR-FU-10004864","Furniture","Furnishings","Eldon 500 Class Desk Accessories",432,1,2,293,"24-Sep-20"
6807,"CA-2020-162880",2020-12-25,2020-12-29,"Standard Class","GD-14590","Giulietta Dortch","Corporate","United States","Everett","Washington",98208,"West","OFF-BI-10003314","Office Supplies","Binders","Tuff Stuff Recycled Round Ring Binders",1455,1,5,3,"29-Dec-20"
548,"CA-2020-162929",2020-11-19,2020-11-22,"First Class","AS-10135","Adrian Shami","Home Office","United States","New York City","New York",10035,"East","OFF-PA-10002986","Office Supplies","Paper","Xerox 1898",508,2,2,361,"22-Nov-20"
547,"CA-2020-162929",2020-11-19,2020-11-22,"First Class","AS-10135","Adrian Shami","Home Office","United States","New York City","New York",10035,"East","OFF-BI-10000404","Office Supplies","Binders","Avery Printable Repositionable Plastic Tabs",1870,6,5,72,"22-Nov-20"
8607,"CA-2020-162936",2020-08-18,2020-08-22,"Standard Class","CM-12160","Charles McCrossin","Consumer","United States","New Bedford","Massachusetts",2740,"East","TEC-AC-10003614","Technology","Accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",1127,2,2,422,"22-Aug-20"
1354,"CA-2020-162978",2020-05-04,2020-05-09,"Standard Class","LW-16990","Lindsay Williams","Corporate","United States","San Francisco","California",94109,"West","OFF-PA-10002250","Office Supplies","Paper","Things To Do Today Pad",748,3,2,422,"9-May-20"
